0.004226,-0.001964,0.106943
0.004232,-0.001960,0.106820
0.004211,-0.001998,0.106711
0.004247,-0.002017,0.106524
0.004222,-0.002020,0.106395
0.004259,-0.002023,0.106325
0.004227,-0.002042,0.106246
0.004243,-0.002096,0.106176
0.004235,-0.002102,0.106107
0.004241,-0.002132,0.106046
0.004196,-0.002146,0.105915
0.004195,-0.002167,0.105839
0.004168,-0.002162,0.105777
0.004197,-0.002162,0.105739
0.004182,-0.002175,0.105738
0.004175,-0.002197,0.105744
0.004155,-0.002127,0.105709
0.004154,-0.002131,0.105633
0.004129,-0.002166,0.105685
0.004174,-0.002151,0.105740
0.004183,-0.002148,0.105805
0.004147,-0.002157,0.105807
0.004155,-0.002153,0.105790
0.004218,-0.002157,0.105807
0.004211,-0.002162,0.105797
0.004207,-0.002159,0.105777
0.004182,-0.002202,0.105795
0.004229,-0.002219,0.105753
0.004200,-0.002222,0.105765
0.004234,-0.002228,0.105776
0.004233,-0.002208,0.105772
0.004228,-0.002198,0.105831
0.004208,-0.002192,0.105843
0.004241,-0.002215,0.105812
0.004210,-0.002149,0.105811
0.004184,-0.002105,0.105814
0.004177,-0.002095,0.105889
0.004184,-0.002105,0.105971
0.004217,-0.002095,0.106055
0.004215,-0.002086,0.106127
0.004233,-0.002100,0.106239
0.004193,-0.002099,0.106358
0.004175,-0.002140,0.106466
0.004159,-0.002123,0.106605
0.004163,-0.002105,0.106731
0.004163,-0.002118,0.106832
0.004179,-0.002169,0.106969
0.004216,-0.002131,0.107085
0.004232,-0.002118,0.107203
0.004235,-0.002104,0.107237
0.004227,-0.002110,0.107253
0.004194,-0.002103,0.107250
0.004194,-0.002113,0.107190
0.004166,-0.002139,0.107097
0.004172,-0.002174,0.107013
0.004166,-0.002182,0.107003
0.004112,-0.002184,0.106969
0.004112,-0.002214,0.106833
0.004097,-0.002173,0.106761
0.004105,-0.002174,0.106748
0.004118,-0.002197,0.106751
0.004140,-0.002212,0.106771
0.004148,-0.002153,0.106799
0.004156,-0.002106,0.106828
0.004149,-0.002101,0.106867
0.004151,-0.002120,0.106919
0.004133,-0.002075,0.106974
0.004123,-0.002066,0.107012
0.004123,-0.002098,0.106991
0.004105,-0.002101,0.106999
0.004105,-0.002088,0.106998
0.004123,-0.002104,0.106935
0.004093,-0.002102,0.106887
0.004088,-0.002122,0.106819
0.004088,-0.002102,0.106797
0.004084,-0.002087,0.106825
0.004073,-0.002136,0.106863
0.004066,-0.002109,0.106887
0.004073,-0.002099,0.106910
0.004047,-0.002102,0.106937
0.004081,-0.002135,0.106970
0.004053,-0.002107,0.107030
0.004109,-0.002100,0.107084
0.004113,-0.002083,0.107081
0.004100,-0.002073,0.107064
0.004116,-0.002083,0.107015
0.004067,-0.002103,0.106974
0.004124,-0.002101,0.106947
0.004089,-0.002101,0.106935
0.004124,-0.002083,0.106913
0.004119,-0.002077,0.106913
0.004106,-0.002077,0.106881
0.004121,-0.002116,0.106839
0.004074,-0.002126,0.106766
0.004110,-0.002117,0.106806
0.004083,-0.002158,0.106784
0.004092,-0.002140,0.106731
0.004068,-0.002165,0.106689
0.004102,-0.002153,0.106637
0.004093,-0.002150,0.106647
0.004091,-0.002150,0.106726
0.004133,-0.002166,0.106847
0.004172,-0.002194,0.106959
0.004167,-0.002164,0.107084
0.004170,-0.002182,0.107099
0.004151,-0.002192,0.107150
0.004173,-0.002184,0.107168
0.004138,-0.002191,0.107179
0.004163,-0.002129,0.107231
0.004160,-0.002124,0.107255
0.004201,-0.002132,0.107293
0.004174,-0.002136,0.107319
0.004184,-0.002098,0.107283
0.004182,-0.002067,0.107192
0.004176,-0.002065,0.107068
0.004153,-0.002079,0.106970
0.004174,-0.002093,0.106875
0.004153,-0.002120,0.106850
0.004189,-0.002095,0.106803
0.004202,-0.002076,0.106729
0.004188,-0.002107,0.106686
0.004185,-0.002098,0.106580
0.004127,-0.002115,0.106456
0.004116,-0.002116,0.106329
0.004132,-0.002146,0.106257
0.004132,-0.002140,0.106196
0.004153,-0.002081,0.106055
0.004141,-0.002087,0.105883
0.004138,-0.002113,0.105772
0.004121,-0.002107,0.105654
0.004119,-0.002084,0.105605
0.004128,-0.002105,0.105588
0.004125,-0.002140,0.105554
0.004172,-0.002138,0.105522
0.004167,-0.002124,0.105500
0.004134,-0.002131,0.105483
0.004134,-0.002117,0.105500
0.004143,-0.002161,0.105526
0.004115,-0.002116,0.105597
0.004109,-0.002097,0.105668
0.004136,-0.002102,0.105731
0.004130,-0.002083,0.105782
0.004120,-0.002081,0.105787
0.004125,-0.002031,0.105731
0.004136,-0.002016,0.105715
0.004149,-0.002023,0.105679
0.004151,-0.002025,0.105644
0.004213,-0.002029,0.105684
0.004227,-0.002020,0.105712
0.004228,-0.002030,0.105721
0.004231,-0.002015,0.105677
0.004222,-0.002021,0.105670
0.004209,-0.002012,0.105690
0.004214,-0.002070,0.105683
0.004182,-0.002049,0.105714
0.004187,-0.002053,0.105858
0.004202,-0.002068,0.105967
0.004151,-0.002070,0.106031
0.004170,-0.002066,0.106125
0.004155,-0.002079,0.106271
0.004172,-0.002079,0.106438
0.004152,-0.002089,0.106562
0.004171,-0.002107,0.106621
0.004127,-0.002103,0.106698
0.004111,-0.002085,0.106783
0.004149,-0.002074,0.106872
0.004127,-0.002112,0.107049
0.004140,-0.002112,0.107189
0.004151,-0.002135,0.107282
0.004164,-0.002144,0.107360
0.004227,-0.002118,0.107390
0.004234,-0.002114,0.107423
0.004225,-0.002128,0.107456
0.004258,-0.002145,0.107470
0.004284,-0.002151,0.107539
0.004243,-0.002137,0.107609
0.004219,-0.002165,0.107640
0.004251,-0.002147,0.107693
0.004254,-0.002171,0.107743
0.004261,-0.002140,0.107751
0.004263,-0.002153,0.107779
0.004306,-0.002215,0.107865
0.004303,-0.002213,0.107959
0.004303,-0.002216,0.108031
0.004292,-0.002227,0.108090
0.004289,-0.002246,0.108113
0.004283,-0.002275,0.108124
0.004304,-0.002299,0.108129
0.004299,-0.002271,0.108140
0.004299,-0.002254,0.108153
0.004279,-0.002248,0.108100
0.004252,-0.002224,0.108036
0.004287,-0.002220,0.107962
0.004290,-0.002161,0.107824
0.004290,-0.002120,0.107719
0.004273,-0.002129,0.107596
0.004276,-0.002112,0.107388
0.004269,-0.002100,0.107247
0.004254,-0.002123,0.107071
0.004209,-0.002075,0.106890
0.004196,-0.002029,0.106762
0.004210,-0.002030,0.106591
0.004196,-0.002052,0.106401
0.004197,-0.001996,0.106271
0.004205,-0.001950,0.106211
0.004201,-0.001992,0.106145
0.004158,-0.001950,0.106029
0.004173,-0.001979,0.105967
0.004212,-0.001965,0.105936
0.004188,-0.002006,0.105844
0.004197,-0.002011,0.105753
0.004185,-0.002013,0.105677
0.004183,-0.002038,0.105651
0.004167,-0.002085,0.105620
0.004191,-0.002105,0.105534
0.004221,-0.002066,0.105505
0.004215,-0.002068,0.105498
0.004232,-0.002088,0.105460
0.004238,-0.002030,0.105352
0.004219,-0.002021,0.105219
0.004203,-0.002042,0.105095
0.004180,-0.002039,0.105046
0.004200,-0.002063,0.105018
0.004186,-0.002059,0.105007
0.004200,-0.002076,0.104999
0.004162,-0.002070,0.105008
0.004159,-0.002090,0.105021
0.004172,-0.002134,0.105031
0.004142,-0.002117,0.105091
0.004132,-0.002111,0.105094
0.004126,-0.002116,0.105148
0.004124,-0.002134,0.105197
0.004130,-0.002161,0.105294
0.004123,-0.002162,0.105393
