ax,ay,az,gx,gy,gz
-0.036865,-0.026611,-0.944092,-3.664122,1.068702,-0.816794
-0.037109,-0.023682,-0.937500,-3.900763,-0.526718,-0.557252
-0.029785,-0.036133,-0.965576,-2.946565,-0.152672,-0.351145
-0.037598,-0.037842,-0.922363,-2.908397,-0.320611,-0.145038
-0.039307,-0.047852,-0.950439,-0.793893,-2.328244,-0.282443
-0.031982,-0.044434,-0.957520,-0.076336,1.106870,-0.938931
-0.033691,-0.033936,-0.919922,-2.297710,-0.473282,-0.748092
-0.038818,-0.049072,-0.944092,-2.427481,-1.427481,-1.190840
-0.042480,-0.055664,-0.937256,2.526718,-2.022901,-2.473282
-0.031738,-0.035400,-0.952393,1.526718,-0.129771,-2.664122
-0.030029,-0.025879,-0.946289,-1.740458,-0.519084,0.427481
-0.043213,-0.068359,-0.949707,0.328244,-0.106870,0.824427
-0.041748,-0.061035,-0.943115,6.534351,0.198473,-0.412214
-0.030029,-0.098145,-0.964111,12.068703,4.290076,2.786260
-0.022705,-0.065674,-0.976074,12.877863,3.206107,0.175573
-0.036865,-0.062500,-0.886963,3.778626,0.488550,0.297710
-0.043701,-0.077637,-0.923340,1.488550,0.358779,0.442748
-0.048340,-0.096436,-0.931641,5.885496,-0.648855,-0.419847
-0.028809,-0.132813,-0.942383,16.465649,2.274809,1.335878
-0.004395,-0.201416,-0.906738,32.389313,6.503817,1.419847
-0.025879,-0.155029,-0.945557,43.396946,10.564885,4.183206
-0.018555,-0.135986,-0.935547,40.694656,7.763359,4.175572
0.019287,-0.167480,-0.923340,38.381680,7.824428,3.022901
0.018799,-0.230225,-0.896973,49.473282,17.534351,2.862595
0.001221,-0.282959,-0.911865,69.748093,20.854961,3.160305
-0.020020,-0.264648,-0.926025,80.992363,16.969465,2.824427
-0.016846,-0.245361,-0.922119,78.282440,8.083969,5.045802
-0.000488,-0.260010,-0.892822,74.106873,0.992366,1.122137
0.033203,-0.352783,-0.832764,75.389313,4.015267,-0.648855
0.034424,-0.411377,-0.847168,83.793892,10.961832,-4.091603
-0.031982,-0.403076,-0.845703,82.053436,7.213740,-2.030534
-0.028320,-0.451416,-0.834229,74.908394,-3.801527,5.916030
0.074219,-0.523926,-0.799316,82.190842,-4.442748,0.374046
0.030762,-0.555908,-0.805420,93.015266,3.572519,-8.496183
-0.051270,-0.600342,-0.743896,94.282440,0.832061,-4.335878
-0.031982,-0.633545,-0.742188,100.755720,-3.244275,1.786260
0.051758,-0.597412,-0.749268,104.793890,-5.763359,-6.809160
0.001465,-0.627686,-0.684326,95.564888,0.633588,-10.480916
-0.017334,-0.766357,-0.596436,97.229004,0.786260,-2.465649
0.014648,-0.852539,-0.559814,117.923670,-5.816794,-3.625954
0.012695,-0.799561,-0.526123,130.885500,-0.137405,-11.267176
-0.007568,-0.838379,-0.446533,129.015270,0.587786,-4.404580
0.053223,-0.934814,-0.431885,133.335880,9.152672,0.259542
0.070557,-0.953857,-0.422852,137.412220,0.320611,-14.091603
-0.003662,-0.873047,-0.333252,132.763350,1.137405,-17.236641
-0.038086,-0.875244,-0.250488,119.251910,-0.816794,-1.809160
0.036133,-0.913574,-0.248047,107.465650,-2.625954,1.984733
0.020264,-0.873047,-0.243164,93.984734,-8.885496,-14.534351
0.028076,-0.921631,-0.177979,71.854965,-11.526717,-9.374045
0.041748,-1.001709,-0.030273,70.167938,-4.267176,3.091603
0.109619,-1.087158,-0.099609,81.809158,7.801527,12.732824
-0.080811,-0.847412,-0.068359,67.526718,-17.030535,-9.145039
0.061035,-0.919189,-0.056641,29.572519,-17.083969,-1.687023
0.038086,-1.002441,0.024902,4.961832,-0.938931,12.152672
0.001221,-1.046875,0.041992,4.763359,-0.633588,15.549619
0.021729,-1.011230,0.035889,11.847328,-7.717557,3.893130
0.039307,-0.963623,0.040039,3.778626,-6.526718,-0.648855
0.045654,-0.958984,0.069336,-7.129771,2.503817,0.809160
0.030029,-1.011475,0.067627,-8.740458,6.633588,1.595420
0.043213,-0.999023,0.063721,-7.160306,1.320611,-0.603053
0.031738,-0.947266,0.019043,-17.160305,4.335878,-2.030534
-0.009277,-1.000977,0.044922,-26.557251,2.900763,5.167939
0.043457,-1.093994,0.074951,-7.236641,3.198473,3.816794
0.028320,-0.995361,0.025879,7.221374,-0.404580,-4.603054
-0.004395,-0.919922,-0.004395,-8.557252,-1.687023,-0.992366
0.011475,-0.993896,0.026123,-23.251909,-1.664122,8.259542
0.066406,-1.096680,0.063477,-6.770992,5.694656,3.885496
-0.014404,-0.994873,0.014404,10.770992,3.557252,-7.007634
0.019043,-0.929443,-0.021973,1.778626,-2.419847,-5.625954
0.021729,-0.951416,0.023438,-14.305344,0.419847,1.534351
0.019531,-1.011230,0.031250,-17.480917,3.770992,4.534351
0.019287,-1.032471,0.035400,-9.793893,0.893130,2.007634
0.028809,-1.019043,0.041260,-0.251908,1.236641,-2.603053
0.048096,-1.027588,0.036377,3.832061,2.877863,-6.343512
0.002197,-0.939697,0.024902,-8.167939,3.274809,-2.648855
-0.008545,-0.938232,0.004639,-27.030535,-0.648855,5.030534
0.037354,-1.022705,0.043701,-32.320610,1.541985,8.320611
0.052979,-1.079590,0.055420,-10.236641,7.229008,-0.396947
0.000488,-1.024658,0.005371,9.572519,6.648855,-7.679389
-0.011230,-0.941162,-0.018555,5.534351,-1.977099,-4.709924
0.019775,-0.970703,-0.001709,-7.961832,-2.648855,3.916031
0.043457,-1.017822,0.033936,-5.076336,3.656489,3.305344
-0.001221,-0.982178,0.005859,1.137405,1.297710,-1.114504
0.021484,-0.955322,0.007324,-1.129771,0.236641,-1.694656
0.001465,-0.941162,0.000488,-8.587787,1.305344,-0.931298
