ax,ay,az,gx,gy,gz
-0.027344,0.133789,1.105713,-3.694656,1.748092,-3.404580
-0.034912,0.120850,1.108154,-4.740458,1.198473,-3.251908
-0.027832,0.139893,1.092529,-6.015267,1.557252,-0.656489
-0.023438,0.126465,1.095215,-6.045802,0.870229,2.106870
-0.046387,0.114746,1.107422,-3.145038,1.396947,2.267176
-0.053711,0.127441,1.108887,-0.381679,2.931298,0.755725
-0.009277,0.122803,1.099365,-3.816794,1.679389,-1.129771
-0.019287,0.122070,1.088379,-8.625955,1.137405,-0.793893
-0.031738,0.125244,1.091553,-6.740458,2.000000,-0.320611
-0.033203,0.136230,1.099365,-4.908397,2.679389,-1.282443
0.000488,0.125732,1.094238,-4.595420,2.251908,0.274809
0.006836,0.123291,1.093750,-7.152672,0.412214,0.946565
-0.026611,0.117920,1.108887,-8.419847,-0.221374,-0.938931
-0.036133,0.132080,1.109131,-5.160306,1.610687,-1.946565
-0.006592,0.138184,1.084961,-3.000000,1.519084,-1.496183
-0.002686,0.121582,1.087891,-4.358778,0.885496,-1.709924
-0.010010,0.113770,1.090576,-6.946565,-0.893130,-4.755725
-0.009277,0.135010,1.094727,-8.122137,-0.534351,-4.770992
-0.026855,0.141113,1.097900,-8.717557,0.106870,-2.229008
-0.015137,0.140137,1.116699,-7.282443,-1.129771,-0.335878
-0.033936,0.120361,1.097900,-1.267176,-1.633588,0.114504
-0.018555,0.111572,1.104980,5.511450,1.664122,-0.251908
0.004395,0.123047,1.103271,2.022901,0.435115,-2.068702
-0.012451,0.138428,1.089355,-3.229008,-0.770992,-1.633588
-0.014160,0.114990,1.094238,-4.587786,-0.824427,-1.923664
-0.031006,0.146973,1.090820,-4.625954,-0.496183,-0.770992
-0.026123,0.133789,1.103760,-4.473282,0.427481,1.213740
-0.016113,0.122070,1.085205,-5.977099,0.641221,-0.091603
-0.019531,0.123779,1.104004,-7.160306,1.137405,-2.900763
-0.022949,0.130127,1.108398,-6.267176,1.374046,-2.618321
-0.020996,0.144775,1.084473,-4.656488,1.274809,-0.229008
-0.014648,0.124756,1.083984,-3.748092,0.832061,0.198473
-0.021729,0.118652,1.092773,-2.351145,0.618321,-1.633588
-0.024658,0.138428,1.095703,-3.351145,0.114504,-1.618321
-0.007324,0.124756,1.068115,-7.839694,0.824427,-1.954198
-0.022461,0.127441,1.085449,-10.694656,-0.038168,-2.137405
-0.025635,0.130859,1.102051,-11.297709,0.053435,-1.251908
-0.022949,0.127441,1.101074,-9.580153,0.183206,-0.992366
-0.023682,0.121094,1.102783,-7.778626,-0.450382,-1.854962
-0.025879,0.130615,1.117676,-5.641222,-0.076336,-0.839695
-0.028076,0.122803,1.118408,-2.496183,1.083969,0.106870
-0.006592,0.127686,1.109375,-3.809160,0.618321,0.145038
-0.021240,0.121582,1.103027,-4.694656,-0.297710,-0.358779
-0.020020,0.121338,1.099854,-4.404580,-0.549618,-1.106870
-0.024414,0.134033,1.100586,-3.503817,0.381679,-0.770992
-0.013672,0.120117,1.093994,-3.435115,0.603053,-1.427481
-0.018311,0.124512,1.096191,-3.748092,-0.114504,-1.969466
-0.016113,0.119141,1.101563,-4.328244,0.259542,-3.183206
-0.001709,0.123047,1.096191,-6.763359,1.000000,-3.893130
-0.013916,0.129395,1.099609,-7.992366,1.519084,-2.839695
-0.016602,0.122559,1.098877,-6.854962,0.809160,-2.786260
-0.023193,0.127441,1.110596,-5.183206,0.473282,-1.343511
-0.011963,0.108398,1.087891,-5.603054,0.297710,-2.053435
-0.023438,0.117676,1.101074,-4.969466,0.022901,-3.244275
-0.028809,0.123291,1.108154,-5.625954,0.908397,-2.809160
-0.015625,0.125000,1.093018,-7.206107,1.152672,-2.725191
-0.023682,0.130127,1.090576,-7.190840,0.916031,-1.503817
-0.028320,0.115479,1.115967,-4.816794,0.625954,-1.229008
-0.025146,0.107422,1.093018,-2.778626,0.167939,-2.488550
-0.013184,0.126709,1.093018,-3.793893,0.427481,-2.511450
-0.016602,0.123779,1.095215,-5.931298,0.290076,-2.160305
-0.029785,0.114258,1.101318,-5.854962,0.885496,-1.854962
-0.004639,0.108154,1.089844,-4.068702,2.190840,-2.916031
-0.008301,0.116943,1.098145,-5.213740,0.068702,-4.755725
-0.014893,0.127686,1.096436,-5.755725,0.526718,-2.946565
-0.016846,0.118408,1.090088,-4.854962,2.435115,-0.412214
-0.002686,0.109863,1.102783,-6.251908,1.541985,-2.358779
-0.019775,0.125977,1.110107,-8.610687,-0.183206,-4.389313
-0.040039,0.124268,1.112793,-7.389313,0.610687,-2.480916
-0.031982,0.127686,1.123535,-6.488550,0.152672,0.068702
-0.017090,0.115723,1.102051,-7.732824,-0.610687,0.488550
-0.037109,0.127441,1.107910,-7.557252,-0.244275,1.236641
-0.043701,0.114990,1.110596,-5.610687,0.740458,1.053435
-0.027344,0.115723,1.113037,-4.458015,0.954198,1.564885
-0.026855,0.096436,1.088867,-3.984733,0.282443,2.137405
-0.020752,0.110352,1.102051,-4.175572,0.244275,1.587786
-0.017090,0.103516,1.110596,-3.664122,0.473282,1.366412
-0.003174,0.108887,1.093262,-6.106870,-1.564885,-0.534351
-0.017334,0.100830,1.083252,-5.236641,-0.564885,-1.381679
-0.010986,0.112305,1.101563,-5.564886,-0.450382,-2.068702
-0.012451,0.125977,1.093750,-7.290076,-0.152672,-0.152672
-0.012695,0.099121,1.095947,-7.732824,0.083969,-0.717557
-0.012207,0.116211,1.104736,-4.687023,-0.076336,-1.160305
-0.011230,0.105957,1.093994,-5.839694,0.137405,-1.320611
-0.003418,0.111572,1.106201,-8.053435,0.091603,-1.908397
-0.009033,0.102051,1.107422,-9.564885,-0.282443,-1.648855
-0.036621,0.111572,1.116943,-7.122138,0.267176,-0.854962
-0.028076,0.115479,1.104492,-4.671756,0.839695,-0.679389
-0.021484,0.103271,1.105713,-4.328244,0.954198,-0.679389
-0.022705,0.106445,1.111328,-4.358778,0.984733,0.572519
-0.010254,0.100098,1.112305,-4.465649,1.129771,1.687023
-0.010986,0.093994,1.113525,-4.404580,0.106870,1.259542
-0.031250,0.113770,1.092285,-4.427481,0.290076,0.885496
-0.031006,0.104736,1.101563,-3.435115,1.183206,1.061069
-0.011230,0.112061,1.108398,-2.862595,0.992366,0.671756
-0.019775,0.110107,1.110840,-3.755725,-0.419847,0.557252
-0.021240,0.104004,1.092773,-4.236641,0.122137,0.717557
-0.024414,0.119141,1.097900,-5.320611,0.938931,0.030534
-0.017822,0.111816,1.116699,-6.229008,-0.076336,0.717557
-0.012939,0.095459,1.117676,-4.702290,0.015267,0.702290
-0.023682,0.091797,1.107422,-3.320611,0.694656,-1.045802
-0.018311,0.108643,1.092773,-4.145038,0.877863,-1.786260
-0.034180,0.114014,1.101807,-4.213740,-0.030534,-0.129771
-0.023926,0.117920,1.083252,-5.083970,-1.473282,0.099237
-0.017334,0.122559,1.079346,-4.053435,-1.396947,0.160305
-0.008789,0.105469,1.103027,-4.145038,-1.160305,0.259542
0.000977,0.102295,1.093018,-5.496183,-2.748092,-1.274809
-0.006836,0.101318,1.110107,-7.282443,-2.832061,-2.465649
-0.001465,0.102295,1.099121,-8.938931,-2.580153,-4.343512
-0.005371,0.097656,1.111328,-8.786260,-2.564885,-4.969466
-0.018799,0.121826,1.111572,-6.320611,-2.435115,-3.862595
-0.010742,0.095215,1.101318,-4.801527,-3.656489,-5.244275
0.014160,0.095215,1.105225,-7.687023,-4.931298,-8.984733
-0.006836,0.116455,1.103271,-6.198473,-3.511450,-8.778625
0.048340,0.028320,1.114746,-3.992366,-6.198473,-15.854961
0.056641,0.006836,1.132324,-3.290076,-12.167939,-37.045803
0.025879,0.052002,1.143311,-4.984733,-14.908397,-56.442749
-0.042725,0.089844,1.163818,-7.381680,-10.480916,-70.282440
-0.051025,0.072510,1.200684,-8.748092,-13.885496,-89.106873
0.026611,0.027344,1.138184,-10.717557,-8.557252,-122.450380
0.068359,0.024658,1.126221,-16.725191,-6.748092,-151.511440
0.118164,0.100098,1.093262,-31.587786,-7.641222,-174.351150
0.024658,-0.073975,1.024170,-34.961834,8.923664,-203.771000
-0.056152,-0.098145,1.040771,-35.206108,18.053434,-239.694660
-0.096436,0.025879,1.037842,-8.480916,16.175573,-250.137410
0.035156,0.119629,1.103271,35.587788,25.572519,-240.480910
0.280273,0.054932,1.091064,23.198473,-2.969466,-246.396940
-0.081543,0.169922,1.038574,-19.206106,-48.106869,-238.923660
-0.144043,0.028809,0.876221,-10.175572,-26.267176,-238.793900
0.058350,0.039795,1.070313,35.053436,-22.374046,-217.389310
-0.019775,0.095459,1.040771,17.320610,-44.274811,-201.610690
-0.217041,0.134277,1.116455,-43.717556,-40.625954,-192.580150
-0.272949,-0.039063,1.148926,-40.511452,-8.541985,-162.122130
-0.187256,0.075928,0.999512,-4.458015,4.610687,-100.129770
-0.062744,0.154053,0.981689,3.984733,10.748092,-53.297710
0.074219,-0.013428,1.048828,10.809160,27.824427,-30.755726
0.067139,-0.054199,1.240967,10.679389,32.839695,-34.183205
-0.046143,0.073242,1.288086,27.435114,19.145039,-32.435116
0.037109,-0.025635,1.108398,37.954197,11.251908,-33.801525
0.007324,0.058350,1.072510,22.755726,-5.770992,-37.320610
-0.083252,0.154541,1.106934,6.870229,1.541985,-32.847328
-0.075195,0.148193,1.110352,2.488550,17.167938,-20.961832
-0.070801,0.147217,1.166748,-2.786260,23.389313,-12.900764
-0.034180,0.052979,1.151367,-12.099236,9.870229,-7.832061
-0.029053,0.072754,1.113037,-24.419847,-7.763359,-8.442748
-0.020996,0.071777,1.078857,-28.755726,-8.679389,-9.900764
-0.020996,0.067383,1.087891,-19.687023,-0.992366,-7.694656
-0.024170,0.052246,1.104736,-18.786259,-4.610687,-8.931297
-0.006592,0.048828,1.071289,-23.564886,-11.083969,-9.687023
-0.051758,0.071777,1.125244,-19.152672,-7.282443,-7.549618
-0.068604,0.087402,1.081055,-9.335877,2.427481,-2.709924
-0.026855,0.045410,1.100098,-6.603054,6.381680,-0.992366
-0.014893,0.011719,1.125488,-8.374045,-1.748092,-2.374046
-0.045898,0.064697,1.131104,-8.312977,-4.648855,-2.755725
-0.032227,0.051758,1.117432,-7.969466,-2.564885,-3.267176
-0.020508,0.040039,1.126221,-8.564885,-4.198473,-4.091603
-0.038818,0.062012,1.125977,-7.992366,-6.687023,-5.053435
-0.033447,0.078613,1.089111,-6.961832,-2.770992,-1.381679
-0.035156,0.054688,1.103027,-9.580153,-0.893130,0.938931
-0.040527,0.044434,1.124756,-9.748092,-0.580153,2.442748
-0.027344,0.028809,1.135742,-6.259542,2.358779,4.893130
-0.017090,0.021484,1.113770,-4.572519,0.633588,2.977099
0.015381,-0.015381,1.138184,-1.687023,1.122137,2.106870
-0.013672,0.032959,1.096680,-3.198473,-2.290076,-0.045802
-0.041260,0.047607,1.082275,-5.702290,-5.007634,1.793893
0.000732,0.042236,1.085205,-9.725191,-4.755725,1.045802
-0.024170,0.039551,1.113037,-8.709924,-4.297710,-0.053435
-0.032471,0.032227,1.117432,-7.648855,-4.595420,-0.832061
-0.018311,0.017822,1.107422,-7.450382,-3.389313,-1.389313
-0.001709,0.048828,1.096436,-8.145039,-2.343511,-0.717557
-0.006592,0.030029,1.099365,-8.122137,-5.625954,-0.458015
-0.011230,0.027344,1.105957,-8.618320,-9.595420,-0.007634
0.015625,0.032715,1.090332,-11.015267,-12.732824,0.595420
0.018311,0.010986,1.100098,-11.358779,-14.022901,-1.374046
0.047119,-0.007813,1.097900,-10.725191,-16.152672,-6.465649
-0.010010,0.052490,1.117188,-6.076336,-16.503817,-5.022901
0.031738,0.012695,1.119385,-4.412214,-14.618320,-4.916030
0.020020,-0.002930,1.117188,-9.732824,-16.511450,-5.694656
0.005859,-0.038574,1.176758,-3.320611,-0.732824,-1.122137
0.065186,0.012451,1.124512,-4.893130,0.862595,0.000000
0.040283,0.006836,1.107178,-5.152672,0.488550,0.160305
0.044678,0.013428,1.111328,-5.175572,0.465649,0.503817
0.027832,0.014404,1.109375,-5.259542,0.305344,1.396947
0.042480,0.014160,1.111084,-5.419847,0.366412,1.160305
0.044922,0.017334,1.104492,-4.832061,0.702290,0.038168
0.037109,0.024170,1.109375,-5.007634,0.465649,-0.175573
0.038574,0.016602,1.108154,-4.702290,0.450382,-0.175573
0.040527,0.016846,1.111816,-4.854962,0.572519,-0.045802
0.051514,0.006348,1.106689,-4.786260,0.656489,-0.160305
0.032715,0.010986,1.099854,-4.717557,0.465649,-0.007634
0.042969,0.015137,1.114014,-4.694656,0.740458,-0.076336
0.033203,0.020996,1.111328,-5.839694,0.541985,-0.106870
0.027344,0.010498,1.112549,-4.595420,0.839695,-0.061069
0.046631,0.013672,1.117676,-4.648855,0.885496,-0.297710
0.041992,0.011719,1.111328,-4.854962,0.427481,0.038168
0.048096,0.017578,1.107178,-4.946565,0.557252,-0.061069
0.040771,0.014404,1.104980,-4.824428,0.648855,-0.114504
0.041992,0.020996,1.098389,-4.961832,0.694656,-0.175573
0.037598,0.014648,1.103760,-4.992366,0.755725,-0.190840
0.036865,0.017334,1.107666,-4.870229,0.595420,-0.007634
0.031006,0.019775,1.101807,-4.862596,0.679389,-0.236641
0.041016,0.011963,1.101563,-4.832061,0.641221,-0.213740
0.041016,0.018066,1.105713,-4.839694,0.633588,-0.137405
0.039551,0.016357,1.107422,-5.007634,0.610687,-0.076336
0.039063,0.016113,1.102539,-4.885496,0.557252,-0.045802
0.037842,0.016846,1.104980,-4.900764,0.702290,-0.145038
0.040527,0.019043,1.107910,-4.923664,0.526718,-0.206107
0.039551,0.018555,1.118408,-4.839694,0.404580,-0.229008
0.046143,0.015625,1.111816,-4.992366,0.740458,-0.099237
0.040283,0.015869,1.105469,-4.893130,0.610687,-0.198473
0.038086,0.013428,1.103516,-5.007634,0.755725,-0.175573
0.041260,0.019287,1.107666,-4.839694,0.473282,0.076336
0.038330,0.013672,1.108154,-5.083970,0.709924,-0.038168
0.036133,0.011719,1.104004,-4.770992,0.732824,-0.167939
0.039307,0.018799,1.111572,-4.824428,0.572519,-0.122137
0.043213,0.012695,1.103516,-4.824428,0.587786,-0.053435
0.036133,0.016357,1.105713,-4.923664,0.618321,-0.045802
0.039063,0.015381,1.103760,-4.870229,0.572519,-0.183206
0.041504,0.018311,1.104736,-4.931298,0.702290,-0.061069
0.039551,0.016602,1.111328,-4.961832,0.496183,-0.068702
0.037598,0.017822,1.107422,-4.893130,0.503817,-0.106870
0.041260,0.015381,1.104492,-4.893130,0.633588,-0.129771
0.036865,0.012207,1.114258,-4.946565,0.625954,-0.076336
0.032959,0.016113,1.112061,-5.076336,0.847328,-0.305344
0.041992,0.009033,1.123535,-4.931298,0.603053,-0.152672
0.019531,0.015869,1.105957,-4.946565,0.404580,-0.221374
0.043457,0.020264,1.109131,-4.702290,0.526718,-0.038168
0.056396,0.020508,1.101318,-5.045802,0.809160,-0.022901
0.031494,0.009277,1.100830,-5.022901,0.877863,-0.152672
0.038330,0.012451,1.102783,-4.916030,0.923664,-0.160305
0.052002,0.009277,1.108643,-5.015267,0.900763,-0.045802
0.037598,0.016113,1.105225,-4.770992,0.923664,-0.022901
0.029053,0.011230,1.120605,-4.870229,0.603053,-0.206107
0.049316,0.012207,1.107910,-4.893130,0.526718,-0.068702
0.056641,0.016846,1.097656,-4.946565,0.954198,-0.068702
0.032959,0.022949,1.108154,-4.984733,1.198473,-0.061069
0.030029,0.017090,1.104004,-4.977099,0.633588,-0.053435
0.052490,0.011230,1.105225,-4.893130,0.786260,-0.167939
0.042480,0.015381,1.109619,-4.893130,0.977099,-0.099237
0.040039,0.006104,1.101074,-4.519084,0.496183,-0.206107
0.032227,0.020264,1.110596,-5.229008,0.541985,-0.038168
0.050781,0.016846,1.101807,-4.847328,0.366412,-0.083969
0.034912,0.015381,1.103271,-4.923664,0.770992,-0.015267
0.044922,-0.004395,1.088623,-4.824428,1.656489,0.045802
0.042480,0.005127,1.103027,-4.557252,0.816794,-0.114504
0.044189,0.017334,1.103027,-5.045802,0.709924,-0.221374
0.039063,0.011475,1.106689,-4.908397,0.786260,-0.129771
0.034912,0.019287,1.103516,-4.862596,0.671756,-0.099237
0.033936,0.004639,1.099609,-4.671756,0.122137,-0.061069
0.038086,0.012939,1.103027,-4.839694,0.534351,-0.122137
0.034180,0.013184,1.112305,-4.931298,0.786260,-0.129771
0.040771,0.009766,1.104248,-4.923664,0.572519,-0.007634
0.039063,0.015625,1.100586,-4.938931,0.641221,-0.282443
0.029541,0.020752,1.108887,-4.931298,0.664122,-0.229008
0.039307,0.005127,1.122070,-5.007634,0.557252,-0.198473
0.037842,0.010010,1.107178,-4.870229,0.824427,-0.083969
0.035889,0.015625,1.107666,-4.946565,0.709924,-0.167939
0.040283,0.018311,1.110107,-4.839694,0.687023,-0.145038
0.037842,0.012207,1.110840,-4.893130,0.717557,-0.137405
0.044678,0.018311,1.103760,-4.824428,0.595420,-0.152672
0.033691,0.020020,1.108398,-4.847328,0.549618,-0.045802
0.037598,0.015869,1.108887,-4.801527,0.671756,0.015267
0.041504,0.015869,1.103516,-4.748092,0.549618,-0.091603
0.032715,0.005859,1.102783,-4.900764,0.534351,-0.038168
0.034180,0.015869,1.108154,-4.885496,0.778626,-0.106870
0.033447,0.012939,1.110840,-4.709924,0.725191,-0.076336
0.036377,0.014893,1.115723,-4.938931,0.694656,-0.160305
0.036133,0.007813,1.108887,-4.801527,0.625954,-0.114504
0.033691,0.018311,1.098389,-4.961832,0.641221,-0.160305
0.041260,0.019043,1.108154,-4.801527,0.526718,-0.091603
0.039795,0.009766,1.109131,-4.931298,0.396947,-0.015267
0.042725,0.015381,1.108398,-4.839694,0.557252,-0.213740
0.035889,0.008057,1.107666,-4.969466,0.603053,-0.007634
0.032959,0.010498,1.106445,-4.885496,0.687023,-0.106870
0.034424,0.017090,1.098877,-5.007634,0.725191,-0.152672
0.038086,0.011719,1.104492,-4.862596,0.618321,-0.083969
0.038574,0.012451,1.104980,-4.885496,0.687023,-0.122137
0.038818,0.012939,1.103271,-4.801527,0.541985,0.000000
0.040771,0.018066,1.101074,-4.885496,0.702290,-0.206107
0.034180,0.013428,1.105957,-4.893130,0.702290,0.076336
0.037842,0.013428,1.117432,-4.900764,0.488550,-0.183206
0.035156,0.017578,1.109131,-4.992366,0.755725,-0.190840
0.036865,0.011963,1.114258,-4.862596,0.732824,-0.022901
0.035156,0.011230,1.108643,-4.748092,0.618321,0.007634
0.035889,0.014404,1.108643,-4.793893,0.656489,0.007634
0.036621,0.018799,1.113281,-4.824428,0.633588,-0.099237
0.038086,0.014404,1.109863,-4.786260,0.694656,0.007634
0.036865,0.013428,1.106201,-4.885496,0.755725,-0.091603
0.040771,0.012939,1.097656,-4.778626,0.557252,-0.022901
0.033447,0.013184,1.107422,-4.862596,0.610687,0.038168
0.039307,0.015869,1.103271,-4.824428,0.679389,-0.038168
0.040039,0.010498,1.102295,-4.854962,0.832061,-0.251908
0.040527,0.018066,1.107422,-4.946565,0.770992,-0.083969
0.031738,0.013428,1.107178,-4.877862,0.610687,-0.145038
0.034424,0.012939,1.100830,-4.908397,0.587786,-0.053435
0.040039,0.019531,1.107422,-4.877862,0.496183,0.038168
0.036377,0.012939,1.106689,-4.969466,0.702290,-0.106870
0.037109,0.011475,1.115234,-4.824428,0.770992,-0.167939
0.041016,0.014648,1.102539,-4.946565,0.755725,-0.137405
0.040527,0.014648,1.105713,-4.778626,0.625954,-0.061069
0.036621,0.015137,1.101563,-4.740458,0.473282,-0.137405
0.035889,0.015869,1.106445,-4.763359,0.770992,-0.099237
0.040039,0.016113,1.103027,-4.770992,0.664122,0.007634
0.038574,0.012207,1.112061,-4.862596,0.679389,-0.160305
0.041016,0.010986,1.109375,-4.862596,0.625954,0.114504
0.044434,0.019775,1.104248,-4.977099,0.755725,-0.099237
0.046143,0.014404,1.101563,-4.862596,0.587786,-0.076336
0.036865,0.012207,1.108398,-4.839694,0.503817,-0.175573
0.042725,0.015869,1.108154,-4.877862,0.557252,-0.076336
0.029297,0.020264,1.106934,-4.854962,0.557252,-0.083969
0.034180,0.019531,1.107666,-4.801527,0.496183,-0.145038
0.040527,0.017334,1.105225,-4.977099,0.541985,-0.244275
0.041016,0.019287,1.109131,-4.801527,0.656489,-0.145038
0.034668,0.013672,1.105957,-4.923664,0.572519,-0.152672
0.038818,0.012939,1.102295,-5.068702,0.648855,-0.061069
0.030273,0.010498,1.108887,-4.900764,0.595420,-0.083969
0.031738,0.013428,1.104492,-4.870229,0.526718,-0.022901
0.041504,0.016357,1.103516,-4.786260,0.541985,-0.083969
0.039551,0.019043,1.109375,-4.923664,0.618321,-0.160305
0.046631,0.014648,1.103516,-4.946565,0.587786,-0.076336
0.044922,0.014648,1.114014,-4.977099,0.618321,-0.106870
0.041504,0.013916,1.103027,-4.778626,0.687023,-0.030534
0.043213,0.016602,1.107666,-4.954198,0.488550,0.122137
0.047119,0.015625,1.104248,-4.931298,0.450382,0.007634
0.033447,0.014648,1.103760,-4.893130,0.656489,-0.167939
0.037842,0.017090,1.109375,-4.847328,0.572519,-0.122137
0
