ax,ay,az,gx,gy,gz
-0.041992,-0.000977,1.086670,-4.656488,0.572519,-0.068702
-0.043945,-0.001221,1.088379,-5.297710,0.221374,-0.007634
-0.054199,-0.008301,1.086182,-4.931298,0.519084,0.320611
-0.047852,-0.003906,1.095947,-3.534351,1.374046,0.748092
-0.055908,0.007813,1.086670,-4.045802,1.099237,0.381679
-0.062744,0.008301,1.088623,-5.564886,0.259542,0.160305
-0.046875,-0.006592,1.094238,-4.068702,0.992366,0.671756
-0.050781,-0.001465,1.092529,-4.832061,0.534351,-0.206107
-0.050781,0.007568,1.087402,-6.480916,-0.137405,-0.923664
-0.057861,0.005615,1.084229,-6.564886,-0.015267,-0.312977
-0.059326,-0.004883,1.091064,-5.450382,0.244275,-0.045802
-0.050781,-0.005371,1.089355,-5.038168,0.335878,-0.259542
-0.051025,-0.000244,1.088623,-6.114504,-0.038168,-0.625954
-0.049072,0.000244,1.092773,-6.251908,-0.083969,-0.305344
-0.046387,0.001709,1.094971,-5.053435,0.641221,0.381679
-0.051270,0.004395,1.077881,-4.786260,1.106870,0.114504
-0.050049,0.010986,1.079102,-6.419847,-0.030534,-0.442748
-0.050293,-0.006836,1.101807,-5.992366,-0.007634,-0.427481
-0.051514,-0.003906,1.094238,-6.244275,-0.183206,-0.374046
-0.055420,0.001953,1.082275,-5.992366,0.198473,-0.152672
-0.049316,0.000244,1.079590,-5.320611,0.541985,0.099237
-0.049316,-0.002686,1.084473,-4.931298,0.557252,0.282443
-0.048584,-0.001221,1.088867,-5.000000,0.488550,0.091603
-0.048584,0.005127,1.092773,-5.557252,0.366412,0.190840
-0.050049,-0.004395,1.087891,-5.282443,0.595420,0.213740
-0.055908,-0.001465,1.078369,-4.809160,0.358779,-0.015267
-0.051270,-0.004395,1.095703,-5.236641,0.358779,-0.038168
-0.056152,-0.005615,1.087402,-4.442748,0.961832,0.312977
-0.058838,0.011230,1.084473,-4.541985,0.778626,0.435115
-0.053223,0.001465,1.092041,-4.503817,0.641221,0.473282
-0.055908,-0.003174,1.084473,-2.442748,1.458015,1.122137
-0.055908,0.003418,1.089355,-2.900763,1.534351,0.778626
-0.045410,0.006836,1.078369,-5.900764,0.366412,-0.175573
-0.049561,-0.001465,1.098389,-6.732824,-0.213740,-0.374046
-0.057617,-0.000977,1.097168,-4.274809,0.687023,0.251908
-0.053467,0.002441,1.084229,-5.007634,0.526718,-0.282443
-0.048584,0.001709,1.090820,-6.603054,-0.068702,-0.755725
-0.055908,-0.004639,1.096680,-6.450382,-0.229008,-0.381679
-0.046875,-0.005371,1.088867,-4.351145,0.885496,0.267176
-0.048340,0.002197,1.094238,-5.458015,0.167939,-0.114504
-0.054443,0.008057,1.082031,-6.610687,-0.221374,-0.381679
-0.056396,-0.006104,1.098145,-5.671756,0.183206,0.015267
-0.046631,-0.001465,1.092285,-4.572519,0.694656,0.198473
-0.046387,0.006836,1.086914,-5.694656,0.183206,-0.290076
-0.046387,0.000732,1.089111,-6.503817,-0.160305,-0.564885
-0.046387,-0.001709,1.084229,-6.381680,-0.007634,-0.389313
-0.045654,0.000732,1.096680,-5.213740,0.358779,-0.061069
-0.052246,-0.001465,1.090088,-5.480916,0.236641,-0.229008
-0.049072,-0.002197,1.097168,-5.587786,0.312977,-0.190840
-0.050049,0.000977,1.087402,-4.900764,0.625954,0.274809
-0.048096,-0.006348,1.090088,-5.725191,0.091603,-0.061069
-0.045410,-0.005615,1.081055,-5.083970,0.106870,-0.061069
-0.048340,-0.000732,1.087402,-5.007634,0.534351,-0.213740
-0.049316,-0.006104,1.089355,-4.977099,0.916031,0.022901
-0.050049,-0.005615,1.093262,-5.007634,0.290076,0.412214
-0.043457,-0.001221,1.094238,-3.114504,1.366412,0.877863
-0.050537,0.005127,1.092285,-4.389313,1.137405,0.198473
-0.058350,0.004639,1.083496,-5.809160,0.290076,-0.305344
-0.041504,-0.010742,1.086182,-4.961832,0.549618,0.145038
-0.054932,-0.000732,1.090820,-3.824427,1.015267,0.458015
-0.053467,-0.002197,1.091553,-5.587786,0.396947,-0.549618
-0.053955,-0.003662,1.085449,-6.396946,-0.198473,-0.442748
-0.041992,-0.010742,1.098633,-4.297710,0.816794,0.458015
-0.044922,-0.000488,1.088135,-3.900763,1.015267,0.412214
-0.046143,0.004883,1.086182,-6.022901,0.030534,-0.267176
-0.045898,-0.000732,1.092529,-5.748092,0.221374,-0.183206
-0.046387,-0.007813,1.089844,-4.061069,1.259542,0.763359
-0.041992,-0.000488,1.090088,-4.221374,0.763359,0.503817
-0.045410,-0.002686,1.093994,-5.969466,0.129771,-0.465649
-0.059082,-0.001465,1.090332,-5.274809,0.297710,-0.297710
-0.041260,0.004150,1.095215,-4.366412,0.641221,0.068702
-0.048828,0.002686,1.094238,-5.732824,0.007634,-0.099237
-0.045410,-0.006348,1.099365,-5.679389,0.068702,-0.381679
-0.051025,-0.007813,1.094727,-5.526718,-0.061069,0.282443
-0.045410,-0.003906,1.086182,-4.190840,0.900763,0.427481
-0.049316,0.006592,1.086670,-4.961832,0.366412,-0.129771
-0.053955,-0.004395,1.092285,-5.419847,-0.015267,-0.221374
-0.051514,-0.001221,1.085938,-4.000000,0.908397,0.366412
-0.047607,-0.002686,1.091309,-5.068702,0.778626,0.045802
-0.049072,0.000000,1.093018,-4.954198,0.709924,0.183206
-0.050049,-0.010498,1.102295,-3.511450,1.221374,0.847328
-0.050293,0.002197,1.087891,-2.725191,1.480916,1.015267
-0.051025,0.003662,1.081055,-4.694656,0.572519,0.374046
-0.055420,-0.000244,1.088379,-5.030534,0.473282,-0.038168
-0.045410,0.003906,1.090576,-4.061069,0.580153,0.160305
-0.060059,0.005615,1.083984,-5.129771,0.305344,-0.290076
-0.045654,0.002930,1.095215,-6.625954,-0.213740,-0.740458
-0.047607,-0.000732,1.091553,-5.801527,0.175573,-0.290076
-0.041504,0.001465,1.093506,-4.381680,0.702290,0.244275
-0.041992,0.008789,1.077393,-5.152672,0.435115,-0.061069
-0.062256,0.004395,1.095215,-6.198473,0.053435,-0.572519
-0.042725,-0.003174,1.092773,-5.427481,0.488550,-0.076336
-0.045654,0.004395,1.097656,-4.618320,0.748092,0.183206
-0.052979,0.008789,1.097412,-5.076336,0.297710,-0.236641
-0.053711,0.004395,1.089355,-5.977099,0.190840,-0.358779
-0.049805,-0.005127,1.084961,-5.114504,0.374046,-0.022901
-0.047852,0.006104,1.090088,-4.167939,0.816794,0.297710
-0.051025,0.002197,1.086670,-4.511450,0.770992,0.167939
-0.048096,0.004150,1.096680,-5.847328,-0.053435,-0.175573
-0.046875,-0.001465,1.096680,-4.167939,1.076336,0.442748
-0.042969,0.007568,1.087646,-4.954198,0.786260,0.122137
-0.048828,0.010254,1.085693,-5.503817,0.206107,-0.229008
-0.051270,-0.001709,1.096924,-4.687023,0.557252,0.160305
-0.044189,0.002930,1.089600,-4.671756,0.534351,-0.175573
-0.054199,0.002686,1.093994,-6.832061,-0.259542,-0.893130
-0.046875,-0.002197,1.095215,-5.786260,0.129771,-0.488550
-0.046387,-0.003418,1.102783,-3.236641,1.206107,0.427481
-0.056396,0.000244,1.086914,-3.770992,0.961832,0.633588
-0.057373,0.009033,1.079590,-4.442748,0.435115,0.511450
-0.046631,0.003662,1.089844,-4.465649,0.679389,0.450382
-0.052246,0.000732,1.083252,-4.503817,0.946565,0.625954
-0.052246,0.001709,1.092285,-4.267176,1.229008,-0.267176
-0.053955,0.004639,1.088379,-7.427481,-0.221374,-1.145038
-0.051270,-0.009766,1.090088,-7.274809,-0.458015,-0.374046
-0.046631,0.004639,1.091064,-4.885496,1.190840,0.595420
-0.050537,0.018066,1.090820,-7.305344,0.366412,0.702290
-0.055664,-0.000977,1.083496,-9.106871,-0.282443,-0.267176
-0.078369,0.008789,1.088623,-12.015267,-0.755725,-0.931298
-0.066162,0.010010,1.089355,-12.595420,0.038168,0.450382
-0.054443,-0.000488,1.085693,-13.297709,0.473282,0.236641
-0.041992,-0.038574,1.094971,-17.343512,-1.984733,-0.671756
-0.059326,-0.094238,1.079834,-7.519084,3.053435,-1.633588
-0.108887,-0.015625,1.093018,-10.412213,2.038168,1.366412
-0.074707,-0.021729,1.075684,-11.053435,1.030534,2.167939
-0.062256,-0.063721,1.149170,-4.496183,3.656489,1.679389
-0.062012,-0.034912,1.081299,3.717557,7.190840,-3.488550
-0.063721,-0.004395,1.080078,-3.091603,3.282443,2.175573
-0.070313,-0.015869,1.108887,2.282443,5.450382,4.412214
-0.097412,-0.017578,1.049805,2.175573,6.312977,1.000000
-0.088867,-0.017578,1.041504,-3.160305,0.740458,0.595420
-0.092773,-0.006836,1.094238,-9.656488,0.541985,-3.290076
-0.083008,0.005127,1.101563,-5.931298,2.763359,-6.839694
-0.076660,-0.026367,1.107910,-6.717557,3.061069,-5.687023
-0.068848,-0.052002,1.101563,2.175573,4.908397,-9.381680
-0.070313,0.014160,1.086670,-11.755725,1.603053,-4.312977
-0.077881,-0.027832,1.052246,1.106870,0.038168,-5.580153
-0.063721,0.012207,1.070801,-12.404580,1.183206,-1.862595
-0.071289,-0.051514,1.112061,-3.374046,2.145038,-0.343511
-0.114014,-0.005615,1.072998,-1.061069,-5.526718,-1.236641
-0.064941,-0.002930,1.058838,-7.091603,-10.137404,-1.786260
-0.078613,0.014893,1.124268,-11.419847,-15.572519,2.297710
-0.019531,-0.044678,1.103760,-2.465649,-11.305344,3.885496
-0.061768,-0.024414,1.075928,-1.412214,-10.671756,5.694656
-0.049805,-0.031982,1.058105,-3.503817,-9.877863,8.000000
-0.041016,-0.008301,1.097168,-2.687023,-5.450382,7.877862
-0.029053,-0.009521,1.106445,-2.847328,-3.740458,6.366412
-0.069824,0.016357,1.110596,1.526718,-3.748092,4.862596
-0.034424,0.001465,1.093018,-2.969466,-9.595420,6.557252
-0.009766,-0.020020,1.058105,-6.511450,-11.564885,2.916031
0.000000,0.003418,1.055420,-8.007633,-9.343512,-0.557252
-0.012939,0.022217,1.122803,-3.030534,-7.908397,-0.763359
-0.023682,-0.015625,1.041992,0.442748,-12.549619,1.213740
-0.017578,0.001709,1.084473,-10.068703,-16.045801,0.580153
0.031982,0.005859,1.100830,-6.122138,-9.702291,0.435115
0.038330,0.020020,1.120361,-4.305344,-6.412214,0.648855
0.046631,0.011963,1.093262,-5.389313,-3.091603,-1.274809
0.026367,-0.034180,1.068359,-2.396947,-2.083969,-2.343511
0.067383,-0.028564,1.072754,-3.183206,-2.076336,-2.106870
0.037842,0.001465,1.092285,-1.389313,-0.908397,-2.961832
0.076416,-0.018311,1.039307,-3.351145,0.145038,-4.335878
0.060791,-0.012451,1.105957,-5.022901,-0.152672,-3.755725
0.055908,0.012451,1.086914,-3.343511,2.541985,-4.877862
0.055420,0.001221,1.068604,-1.061069,1.015267,-3.679389
0.067871,0.012207,1.071777,-6.206107,-1.961832,-1.587786
0.048584,-0.010742,1.094482,-5.572519,-1.206107,-2.564885
0.007813,0.000977,1.095459,-3.977099,-1.587786,-2.549618
0.018311,-0.007324,1.094482,-4.091603,-2.862595,-1.961832
0.018311,0.000244,1.084473,-5.587786,-2.450382,-1.526718
0.024658,0.000000,1.102051,-4.633588,0.137405,-1.992366
0.015381,-0.000488,1.081787,-2.435115,-0.748092,-2.374046
0.024902,0.002441,1.078369,-6.419847,-3.099237,-1.122137
0.035156,0.005127,1.111816,-5.458015,-0.961832,-0.503817
0.026855,0.004883,1.096924,-3.687023,2.442748,-0.603053
0.004150,0.003418,1.073242,-4.061069,-0.160305,1.755725
0.023926,0.003906,1.096191,-6.213740,-2.099237,3.312977
0.020264,-0.002441,1.104248,-4.091603,1.717557,2.259542
0.016846,0.000977,1.089355,-3.671756,3.137405,2.259542
0.020264,-0.001709,1.084717,-4.763359,-1.625954,3.778626
0.041016,0.006104,1.093994,-7.114504,-3.068702,4.259542
0.023682,0.000977,1.109863,-4.854962,-1.167939,2.450382
0.020020,0.009277,1.093018,-1.877863,0.748092,1.610687
0.022217,0.013672,1.091064,-4.145038,-0.190840,2.755725
0.039063,-0.001221,1.105469,-4.145038,1.335878,2.335878
0.024658,-0.000977,1.092041,-0.198473,5.236641,0.328244
0.013672,0.012939,1.060791,-3.908397,2.503817,0.297710
0.010742,0.009033,1.085449,-6.366412,-1.816794,2.175573
0.030518,0.008789,1.102295,-4.885496,-0.328244,0.229008
0.024170,0.008057,1.095215,-4.885496,0.473282,-0.603053
0.016113,0.001953,1.082031,-5.007634,-3.351145,0.679389
0.039551,0.015381,1.094971,-7.427481,-3.206107,1.145038
0.033447,0.012939,1.107178,-5.221374,1.213740,-0.480916
0.020996,0.009766,1.083252,-3.908397,3.213740,-1.824427
0.011719,-0.009033,1.084473,-5.763359,-0.190840,-0.167939
0.044189,0.013672,1.108643,-6.603054,2.137405,-0.480916
0.019287,0.008545,1.096191,-3.641221,4.412214,-2.152672
0.020752,0.011230,1.084961,-4.099236,2.335878,-1.893130
0.027100,0.005615,1.086426,-6.229008,0.221374,-0.435115
0.029541,0.003662,1.096680,-4.961832,0.137405,-0.358779
0.026855,0.006836,1.094482,-4.167939,-0.511450,-0.709924
0.016357,0.002930,1.088867,-4.893130,-1.572519,-1.786260
0.021484,0.007080,1.074463,-4.679389,-3.801527,-0.725191
0.039795,0.016113,1.110107,-3.938931,-1.946565,-2.977099
0.022949,0.008545,1.091797,2.274809,1.488550,-6.221374
0.001221,0.020508,1.101563,-3.732824,-1.061069,-3.000000
0.029541,0.008301,1.110596,-3.519084,0.770992,-4.740458
0.001709,0.004395,1.115723,-1.114504,1.213740,-6.625954
0.011475,0.046875,1.098877,-2.412214,1.053435,-4.213740
0.006104,0.025879,1.097168,-6.778626,1.374046,-2.488550
0.007080,0.021240,1.073975,-6.450382,-2.152672,-2.198473
0.014648,0.028320,1.089844,-6.427481,-2.480916,-2.572519
0.037109,0.012207,1.087402,-6.007634,-1.534351,-2.496183
0.029053,0.015381,1.097656,-5.671756,0.473282,-0.129771
0.033203,0.012695,1.099365,-5.022901,2.969466,0.557252
0.026611,0.013184,1.101074,-2.984733,7.053435,-0.610687
0.026367,0.015137,1.087646,-3.183206,5.946565,-3.091603
0.011963,0.025146,1.083252,-6.625954,1.656489,-3.206107
0.023193,0.009766,1.079102,-6.618320,-2.587786,-3.946565
0.023682,0.008057,1.097168,-6.015267,-4.145038,-4.274809
0.033203,0.021484,1.085693,-6.480916,-2.580153,-3.977099
0.033447,0.004395,1.100098,-6.213740,-1.106870,-4.015267
0.034180,0.006836,1.093262,-4.557252,1.519084,-4.862596
0.013184,0.013672,1.087646,-5.580153,-0.259542,-2.389313
0.033936,0.001221,1.094727,-8.183207,-0.954198,-1.145038
0.016602,0.013672,1.092285,-5.435114,1.358779,-1.885496
0.007080,0.016113,1.072754,-6.267176,-0.343511,-0.259542
0.030273,0.005615,1.098389,-7.488550,-0.122137,0.175573
0.028076,0.013428,1.091064,-5.511450,-0.587786,0.114504
0.038574,0.002441,1.098877,-6.274809,-0.824427,0.557252
0.037354,0.007568,1.109131,-4.618320,1.580153,0.030534
0.031494,0.016113,1.083496,-3.625954,3.847328,0.175573
0.016113,0.005127,1.082275,-4.381680,1.603053,0.770992
0.032471,0.019043,1.090820,-5.244275,0.625954,1.511450
0.029053,0.008789,1.096191,-4.938931,1.122137,0.992366
0.027344,0.002930,1.097168,-4.572519,2.496183,0.267176
0.018066,0.002686,1.092773,-4.343512,2.076336,0.984733
0.030762,0.010986,1.098877,-5.839694,3.351145,0.740458
0.029297,0.012695,1.091797,-3.977099,4.091603,-0.938931
0.024902,0.010986,1.083984,-3.824427,2.778626,-0.938931
0.028564,0.010742,1.089355,-6.267176,-0.358779,0.183206
0.029297,0.014160,1.105957,-6.610687,-0.335878,0.343511
0.034180,0.007324,1.098145,-4.061069,0.931298,-0.419847
0.010742,0.006836,1.081543,-4.312977,0.458015,-0.076336
0.015625,0.008789,1.093262,-6.969466,-0.198473,1.167939
0.012695,0.012939,1.097900,-6.068702,1.473282,0.816794
0.022461,0.005127,1.087158,-5.954198,2.732824,0.412214
0.020996,0.012695,1.097656,-5.045802,3.519084,-0.366412
0.020508,0.007568,1.086182,-5.648855,2.763359,-0.625954
0.021484,0.009277,1.104248,-4.862596,2.854962,-1.480916
0.007813,0.004395,1.096924,-4.893130,1.656489,-1.564885
0.013916,0.001953,1.085205,-6.381680,-0.488550,-0.435115
0.019043,0.013184,1.100830,-5.580153,-0.083969,-0.526718
0.017822,0.009521,1.090332,-3.572519,0.618321,-0.954198
0.016357,0.008057,1.087646,-6.152672,-0.572519,0.152672
0.020264,-0.003174,1.095459,-5.885496,0.656489,-0.198473
0.021973,0.005859,1.098145,-4.732824,0.946565,-0.282443
0.016602,0.010498,1.091797,-5.954198,-0.511450,0.793893
0.010010,0.015381,1.102051,-5.900764,0.053435,0.786260
0.018066,0.007813,1.089111,-4.572519,-0.053435,0.190840
0.014893,-0.001221,1.090576,-5.809160,-0.931298,0.580153
0.023926,0.005615,1.097900,-6.755725,-0.496183,0.610687
0.012695,0.012695,1.091309,-4.748092,1.412214,-1.091603
0.011230,0.007080,1.084961,-4.145038,0.480916,-1.801527
0.014648,0.002930,1.084717,-6.572519,-2.961832,-0.114504
0.024902,0.008789,1.102295,-6.786260,-1.335878,0.610687
0.019531,0.007324,1.095215,-2.862595,2.290076,-0.045802
0.013672,0.008057,1.090820,-4.183206,1.503817,0.992366
0.016113,-0.002930,1.081055,-6.427481,-2.778626,1.007634
0.020020,0.008789,1.097900,-6.618320,-4.282443,0.480916
0.037109,0.012451,1.104004,-5.045802,-1.625954,-0.190840
0.032715,0.000244,1.094482,-4.603054,-0.847328,-0.343511
0.020020,0.004150,1.094482,-6.320611,-1.458015,0.335878
0.039795,0.006104,1.097656,-5.312977,1.419847,-0.740458
0.033691,0.003174,1.099365,-3.862595,3.152672,-1.229008
0.027832,0.009766,1.086914,-3.480916,4.358778,-1.030534
0.017090,0.007324,1.083740,-5.633588,2.045802,-0.412214
0.020508,0.004395,1.092285,-5.335878,1.519084,-0.809160
0.028076,0.001709,1.077393,-5.389313,1.229008,-1.137405
0.005371,0.000488,1.087646,-4.916030,0.870229,-0.297710
0.018066,0.003174,1.078369,-6.015267,-0.870229,0.366412
0.027344,0.001221,1.093994,-5.396946,-0.076336,-0.671756
0.017334,0.007813,1.088867,-5.045802,-0.297710,-0.511450
0.021973,0.009277,1.089355,-6.083970,-1.557252,0.198473
0.026367,0.008301,1.098633,-5.358778,0.007634,0.267176
0.028076,-0.001953,1.097412,-4.122138,1.969466,-0.152672
0.025879,0.001221,1.086426,-4.152672,3.969466,0.160305
0.014893,0.006348,1.085449,-4.381680,2.656489,0.045802
0.017090,0.007080,1.079590,-5.801527,0.259542,0.312977
0.023682,0.001953,1.098145,-5.496183,0.557252,-0.694656
0.010498,0.013916,1.102539,-5.038168,1.496183,-0.885496
0.015869,0.002930,1.087402,-5.511450,1.106870,-0.625954
0.015381,0.005859,1.101563,-5.625954,1.885496,-0.374046
0.018555,0.012939,1.087158,-4.381680,1.740458,-0.633588
0.020996,0.003418,1.081299,-5.984733,-0.748092,-0.022901
0.024414,0.001953,1.092529,-6.648855,-0.190840,0.030534
0.018799,0.004639,1.092773,-4.923664,1.022901,-0.679389
0.020264,0.002930,1.091797,-5.351145,1.496183,-0.557252
0.016846,0.006348,1.088623,-4.732824,2.137405,-0.687023
0.015137,0.010498,1.090088,-5.656488,1.572519,-0.259542
0.018311,0.015381,1.097412,-5.396946,0.450382,-0.374046
0.025391,-0.001709,1.092285,-6.381680,-0.412214,-0.694656
0.014893,0.008789,1.107422,-4.557252,1.114504,-0.648855
0.022949,0.004883,1.084473,-4.664122,1.358779,-0.099237
0.010010,0.007568,1.083496,-6.045802,-1.427481,0.740458
0.032227,0.006592,1.101318,-6.793893,-1.236641,0.671756
0.030518,-0.002197,1.099854,-4.488550,0.419847,0.351145
0.016113,-0.000488,1.077881,-5.580153,-0.145038,1.030534
0.032715,0.005371,1.088623,-6.755725,-1.335878,1.435115
0.035889,0.006104,1.088135,-5.961832,-1.824427,0.648855
0.028076,0.005127,1.104248,-5.885496,-2.068702,2.076336
0.031006,-0.001953,1.112549,-5.274809,2.946565,2.328244
0.087891,-0.003906,1.030029,-2.702290,10.679389,0.488550
-0.018311,0.032471,1.112793,-5.312977,8.778625,4.312977
-0.042969,0.032715,1.164063,-9.664123,2.954198,4.519084
0.048096,-0.026367,1.055176,-8.190840,0.442748,5.664122
0.029297,-0.004883,1.101074,-6.450382,0.984733,6.938931
0.026123,0.035889,1.138916,-10.847328,4.381680,9.366412
0.046387,-0.019775,1.106689,-10.702291,3.992366,11.885496
0.052734,-0.010742,1.099365,-11.877863,2.778626,11.755725
0.060791,-0.001221,1.078857,-9.022901,6.526718,14.305344
0.029785,-0.019775,1.085938,-4.687023,4.641222,8.541985
0.043457,-0.016602,1.077637,-2.694656,0.000000,3.083969
0.015625,0.002197,1.091064,-6.511450,0.412214,-2.122137
0.050781,-0.003174,1.097900,-3.946565,5.038168,-1.778626
0.025146,0.007080,1.102539,0.274809,13.160305,-1.167939
-0.041504,-0.019287,1.113037,3.068702,9.763359,0.343511
0.021240,-0.078857,1.037842,-2.366412,7.167939,-1.503817
0.050781,-0.048340,1.106445,12.137404,22.259542,-3.412214
0.005859,0.061035,1.028564,10.809160,21.343512,-8.923664
-0.010254,-0.009766,1.063965,-0.427481,17.816793,-9.244275
-0.044189,0.013428,1.033447,-3.946565,11.083969,-4.038168
-0.046143,-0.010010,1.087891,-9.061069,4.114504,-7.702290
-0.014160,0.035400,1.079102,13.488549,10.687023,-4.229008
-0.022949,0.117432,1.010742,-6.267176,5.068702,-13.549619
-0.024414,0.021240,1.097656,-0.160305,9.030535,-12.664123
-0.075195,0.062256,1.046631,-0.458015,8.374045,-7.007634
-0.071533,0.005371,1.062256,-10.687023,-2.022901,-0.396947
-0.055908,0.012451,1.098877,-2.595420,6.664122,-3.358779
-0.062988,-0.006104,1.051025,-11.961832,4.786260,-8.557252
-0.085693,0.028564,1.065430,-11.190840,-0.435115,-10.000000
-0.093262,0.027588,1.057617,-13.190840,-3.778626,-9.564885
-0.108887,0.016357,1.070313,-14.427481,-4.793893,-9.343512
-0.088379,0.000488,1.121826,-13.778625,-5.030534,-7.900764
-0.098389,-0.003174,1.108398,-8.259542,-2.290076,-6.633588
-0.071533,-0.013672,1.104736,-8.374045,0.450382,-3.709924
-0.095215,-0.001709,1.105225,-7.404580,-1.938931,-1.610687
-0.092773,-0.001221,1.074707,-10.282443,-5.358778,-1.618321
-0.103271,0.001221,1.110107,-12.816793,-5.053435,1.580153
-0.092041,-0.020752,1.109375,-6.183206,-1.160305,2.511450
-0.052246,-0.002930,1.076660,-4.816794,1.145038,-0.572519
-0.066895,-0.007813,1.074951,-8.198473,-2.167939,-4.206107
-0.064941,-0.002197,1.079590,-8.564885,-0.984733,-2.664122
-0.054932,-0.009033,1.089844,-6.893130,0.656489,-0.694656
-0.058105,-0.019531,1.077881,-5.702290,0.183206,1.206107
-0.046387,0.008057,1.068115,-8.954199,-0.106870,3.229008
-0.062744,-0.026611,1.138916,-6.862596,-1.320611,3.625954
-0.045654,-0.020020,1.080078,-3.297710,-0.725191,3.312977
-0.056396,-0.013672,1.090088,-6.129771,-1.022901,3.839695
-0.064941,0.008545,1.088867,-2.526718,0.435115,5.694656
-0.077881,-0.023926,1.099854,-3.244275,0.358779,5.030534
-0.079346,0.003418,1.077393,-4.755725,0.549618,3.625954
-0.067627,-0.029541,1.099365,-5.977099,0.687023,4.297710
-0.064697,-0.016602,1.087402,-4.618320,0.671756,1.221374
-0.053711,-0.012695,1.099121,-3.938931,0.587786,-0.320611
-0.042969,-0.014160,1.089355,-4.671756,1.068702,0.854962
-0.009033,0.000488,1.083496,-3.519084,1.259542,0.175573
-0.027832,0.001709,1.092529,-4.000000,0.725191,-0.152672
-0.050781,-0.022949,1.095459,-3.091603,1.259542,-1.274809
-0.051758,-0.018066,1.080566,-2.282443,1.007634,-3.076336
-0.068604,0.032959,1.067871,-5.648855,-0.007634,-2.511450
-0.069824,0.001221,1.093506,-4.572519,0.572519,-1.236641
-0.067383,-0.023682,1.098389,-4.839694,0.725191,-1.061069
-0.062988,0.004639,1.078613,-4.938931,1.122137,-1.007634
-0.068115,-0.002197,1.086670,-5.549618,0.274809,-1.022901
-0.062256,-0.001221,1.085449,-6.862596,-0.198473,-0.160305
-0.050537,-0.014160,1.097412,-5.198473,0.519084,0.603053
-0.054932,0.000000,1.081543,-6.053435,0.351145,-0.351145
-0.054932,-0.002686,1.094971,-6.511450,0.152672,-0.786260
-0.049072,-0.012451,1.081055,-5.503817,0.625954,0.145038
-0.046387,-0.015869,1.087646,-5.320611,0.458015,-0.099237
-0.047119,-0.012451,1.088867,-6.335878,-0.038168,-0.290076
-0.053955,-0.013916,1.088623,-5.206107,0.458015,-0.022901
-0.041016,-0.000732,1.093262,-5.526718,0.374046,-0.679389
-0.053711,-0.006836,1.092285,-6.893130,-0.358779,-0.770992
-0.050049,-0.006104,1.086670,-5.160306,0.167939,0.274809
-0.055664,-0.008301,1.090576,-5.801527,0.106870,-0.099237
-0.046631,-0.009766,1.097900,-5.213740,0.549618,-0.076336
-0.055176,-0.018555,1.088867,-4.503817,1.038168,0.122137
-0.053467,-0.006836,1.082764,-4.656488,0.625954,0.236641
-0.048828,-0.012695,1.082275,-5.068702,0.274809,-0.282443
-0.058350,-0.007080,1.092529,-6.045802,0.198473,-0.396947
-0.041992,-0.010498,1.095703,-5.664122,0.160305,0.175573
-0.044678,-0.005127,1.085693,-4.190840,0.832061,-0.312977
-0.062500,-0.005371,1.086670,-5.671756,0.282443,-0.305344
-0.052002,-0.013428,1.085693,-6.732824,0.351145,-0.404580
-0.044434,-0.012451,1.096436,-6.038168,0.412214,-0.061069
-0.043945,-0.013184,1.087891,-4.297710,0.961832,0.664122
-0.050781,-0.008057,1.091309,-4.496183,0.770992,0.351145
-0.058350,-0.014893,1.084229,-5.038168,0.618321,0.068702
-0.047852,-0.004150,1.084717,-5.206107,0.564885,0.175573
-0.055908,-0.015625,1.092285,-5.015267,0.671756,0.274809
-0.053711,-0.005859,1.094238,-4.587786,0.931298,0.083969
-0.054199,-0.012695,1.086182,-6.488550,0.091603,-0.458015
-0.047119,-0.014648,1.087891,-6.679389,-0.259542,0.152672
-0.043457,-0.010010,1.090332,-4.091603,0.946565,0.152672
-0.043701,-0.001709,1.085449,-6.580153,-0.091603,-0.709924
-0.049316,-0.003906,1.092529,-6.877862,-0.404580,-0.725191
-0.060059,-0.011475,1.092041,-6.358778,-0.045802,-0.083969
-0.041260,-0.010742,1.092285,-4.641222,0.633588,0.198473
-0.047119,-0.004883,1.083984,-5.343512,0.259542,-0.122137
-0.045654,-0.003906,1.084229,-6.412214,0.259542,0.038168
-0.041260,-0.018311,1.096436,-5.160306,0.404580,0.564885
-0.052246,-0.007813,1.096680,-3.282443,1.480916,1.007634
-0.056152,-0.007080,1.088379,-4.541985,0.732824,0.625954
-0.046875,-0.020508,1.095947,-5.099236,0.496183,0.229008
-0.053955,-0.014160,1.089600,-4.732824,0.854962,0.251908
-0.046387,-0.009033,1.083740,-4.778626,0.717557,-0.045802
-0.053223,-0.006104,1.088379,-6.007634,-0.007634,-0.160305
-0.046631,-0.022705,1.097656,-4.900764,0.511450,0.076336
-0.054443,-0.008789,1.081543,-4.862596,0.648855,0.290076
-0.053711,-0.013428,1.082520,-5.442748,0.595420,0.328244
-0.052734,-0.013428,1.089600,-5.885496,0.519084,0.099237
-0.047363,-0.012939,1.089844,-6.175572,-0.083969,-0.167939
-0.049316,-0.016602,1.097168,-4.358778,0.770992,0.343511
-0.053467,-0.011475,1.089355,-5.908397,0.290076,-0.519084
-0.049316,-0.019775,1.087646,-6.320611,0.122137,-0.511450
